,maker_num,model_num,detail_num,cost,exchange,repair
2986,2828,2975,2975,652396.0,"Bumper:coating,exchange","Bumper:coating,exchange"
2987,2828,2975,2975,517499.0,Side mirror:exchange,Side mirror:exchange
2990,2828,2975,2975,451599.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
2991,2828,2975,2975,330331.0,"Bumper:coating,exchange","Bumper:coating,exchange"
2992,2828,2975,2975,329641.0,"Bumper:coating,exchange","Bumper:coating,exchange"
2993,2828,2975,2975,628909.0,"Bumper:coating,exchange","Bumper:coating,exchange"
2995,2828,2975,2975,439210.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
2998,2828,2975,2975,395359.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3003,2828,2975,2975,4730.0,Side mirror:exchange,Side mirror:exchange
3004,2828,2975,2975,411840.0,Wheel:exchange,Wheel:exchange
3005,2828,2975,2975,392610.0,Wheel:exchange,Wheel:exchange
3017,2828,2975,2975,425000.0,Wheel:exchange,Wheel:exchange
3020,2828,2975,2975,800030.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3021,2828,2975,2975,420000.0,Wheel:exchange,Wheel:exchange
3022,2828,2975,2975,336919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3024,2828,2975,2975,653769.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3025,2828,2975,2975,695650.0,Wheel:exchange,Wheel:exchange
3027,2828,2975,2975,404789.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3028,2828,2975,2975,1135400.0,Wheel:exchange,Wheel:exchange
3029,2828,2975,2975,343169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3031,2828,2975,2975,536532.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3036,2828,2975,2975,405679.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3038,2828,2975,2975,383509.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3039,2828,2975,2975,383509.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3041,2828,2975,2975,480969.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3048,2828,2975,2975,383019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3050,2828,2975,2975,350349.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3051,2828,2975,2975,1259489.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3054,2828,2975,2975,395079.0,Side mirror:exchange,Side mirror:exchange
3055,2828,2975,2975,477597.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3056,2828,2975,2975,227980.0,Wheel:exchange,Wheel:exchange
3057,2828,2975,2975,819679.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3062,2828,2975,2975,373600.0,Wheel:exchange,Wheel:exchange
3063,2828,2975,2975,376290.0,Wheel:exchange,Wheel:exchange
3064,2828,2975,2975,210100.0,Wheel:exchange,Wheel:exchange
3065,2828,2975,2975,273600.0,Wheel:exchange,Wheel:exchange
3066,2828,2975,2975,500600.0,Wheel:exchange,Wheel:exchange
3067,2828,2975,2975,435400.0,Wheel:exchange,Wheel:exchange
3069,2828,2975,2975,234520.0,Wheel:exchange,Wheel:exchange
3071,2828,2975,2975,695049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3073,2828,2975,2975,61900.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3075,2828,2975,2975,971500.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3078,2828,2975,2975,567142.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3085,2828,2975,2975,631079.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3086,2828,2975,2975,859950.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3088,2828,2975,2975,541636.0,Wheel:exchange,Wheel:exchange
3089,2828,2975,2975,369749.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3094,2828,2975,2975,505040.0,Wheel:exchange,Wheel:exchange
3095,2828,2975,2975,6870.0,Side mirror:exchange,Side mirror:exchange
3096,2828,2975,2975,348769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3099,2828,2975,2975,582829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3102,2828,2975,2975,710627.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3105,2828,2975,2975,710627.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3108,2828,2975,2975,582829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3111,2828,2975,2975,348769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3112,2828,2975,2975,6870.0,Side mirror:exchange,Side mirror:exchange
3113,2828,2975,2975,505040.0,Wheel:exchange,Wheel:exchange
3118,2828,2975,2975,369749.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3119,2828,2975,2975,541636.0,Wheel:exchange,Wheel:exchange
3121,2828,2975,2975,859950.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3122,2828,2975,2975,631079.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3129,2828,2975,2975,567142.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3132,2828,2975,2975,971500.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3134,2828,2975,2975,61900.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3136,2828,2975,2975,695049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3138,2828,2975,2975,234520.0,Wheel:exchange,Wheel:exchange
3140,2828,2975,2975,435400.0,Wheel:exchange,Wheel:exchange
3141,2828,2975,2975,500600.0,Wheel:exchange,Wheel:exchange
3142,2828,2975,2975,273600.0,Wheel:exchange,Wheel:exchange
3143,2828,2975,2975,210100.0,Wheel:exchange,Wheel:exchange
3144,2828,2975,2975,376290.0,Wheel:exchange,Wheel:exchange
3145,2828,2975,2975,373600.0,Wheel:exchange,Wheel:exchange
3150,2828,2975,2975,819679.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3151,2828,2975,2975,227980.0,Wheel:exchange,Wheel:exchange
3152,2828,2975,2975,477597.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3153,2828,2975,2975,395079.0,Side mirror:exchange,Side mirror:exchange
3156,2828,2975,2975,1259489.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3157,2828,2975,2975,350349.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3159,2828,2975,2975,383019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3166,2828,2975,2975,480969.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3168,2828,2975,2975,383509.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3169,2828,2975,2975,383509.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3171,2828,2975,2975,405679.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3176,2828,2975,2975,536532.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3178,2828,2975,2975,343169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3179,2828,2975,2975,1135400.0,Wheel:exchange,Wheel:exchange
3180,2828,2975,2975,404789.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3182,2828,2975,2975,695650.0,Wheel:exchange,Wheel:exchange
3183,2828,2975,2975,653769.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3185,2828,2975,2975,336919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3187,2828,2975,3187,189449.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3188,2828,2975,3187,338649.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3189,2828,2975,3187,1399589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3190,2828,2975,3187,384310.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3191,2828,2975,3187,400490.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3192,2828,2975,3187,124870.0,Wheel:exchange,Wheel:exchange
3195,2828,2975,3187,306869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3196,2828,2975,3187,507629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3205,2828,2975,3187,341221.0,Wheel:exchange,Wheel:exchange
3208,2828,2975,3187,335809.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3209,2828,2975,3187,335809.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3212,2828,2975,3187,341221.0,Wheel:exchange,Wheel:exchange
3221,2828,2975,3187,507629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3222,2828,2975,3187,306869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3227,2828,2908,3227,577209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3232,2828,2908,3227,577209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3240,2828,2975,3241,329439.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3241,2828,2975,3241,329439.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3242,2828,3243,3243,167429.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3245,2828,3243,3243,260390.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3246,2828,3243,3243,555647.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3248,2828,3243,3243,360129.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3249,2828,3243,3243,305529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3250,2828,3243,3243,965209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3251,2828,3243,3243,300369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3253,2828,3243,3243,300369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3254,2828,3243,3243,300369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3255,2828,3243,3243,611439.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3257,2828,3243,3243,344039.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3259,2828,3243,3243,315609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3261,2828,3243,3243,304779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3262,2828,3243,3243,197049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3263,2828,3243,3243,655119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3264,2828,3243,3243,848629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3265,2828,3243,3243,266329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3266,2828,3243,3243,482887.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3267,2828,3243,3243,630367.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3272,2828,3243,3243,218010.0,Wheel:exchange,Wheel:exchange
3273,2828,3243,3243,218010.0,Wheel:exchange,Wheel:exchange
3278,2828,3243,3243,630367.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3279,2828,3243,3243,482887.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3280,2828,3243,3243,266329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3281,2828,3243,3243,848629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3282,2828,3243,3243,655119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3283,2828,3243,3243,197049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3284,2828,3243,3243,304779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3286,2828,3243,3243,315609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3288,2828,3243,3243,344039.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3290,2828,3243,3243,611439.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3291,2828,3243,3243,300369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3292,2828,3243,3243,300369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3294,2828,3243,3243,300369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3295,2828,3243,3243,965209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3296,2828,3243,3243,305529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3297,2828,3243,3243,360129.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3299,2828,3243,3243,555647.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3311,2828,3243,3301,441929.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3312,2828,3243,3301,347690.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3317,2828,3243,3301,413759.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3318,2828,3243,3301,524998.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3321,2828,3243,3301,190610.0,Wheel:exchange,Wheel:exchange
3334,2828,3243,3301,213180.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3336,2828,3243,3301,443809.0,Side mirror:exchange,Side mirror:exchange
3337,2828,3243,3301,584398.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3346,2828,3243,3301,625189.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3348,2828,3243,3301,436799.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating"
3349,2828,3243,3301,408109.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3350,2828,3243,3301,313779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3372,2828,3243,3301,726499.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3373,2828,3243,3301,274014.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3375,2828,3243,3301,366137.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3376,2828,3243,3301,326957.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3381,2828,3243,3301,660477.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3382,2828,3243,3301,267309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3385,2828,3243,3301,791399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3401,2828,3243,3301,283114.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
3405,2828,3243,3301,280240.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
3406,2828,3243,3301,339598.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
3414,2828,3243,3301,295219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3415,2828,3243,3301,267979.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3416,2828,3243,3301,671622.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3417,2828,3243,3301,287309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3418,2828,3243,3301,318029.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3419,2828,3243,3301,635347.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3422,2828,3243,3301,287309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3424,2828,3243,3301,468589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3425,2828,3243,3301,613937.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3427,2828,3243,3301,617799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3428,2828,3243,3301,281109.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3429,2828,3243,3301,240849.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3432,2828,3243,3301,385759.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3445,2828,3243,3301,419899.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3447,2828,3243,3301,370529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3448,2828,3243,3301,370529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3466,2828,3243,3301,406077.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3467,2828,3243,3301,618259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3468,2828,3243,3301,1100269.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3469,2828,3243,3301,43030.0,Side mirror:exchange,Side mirror:exchange
3472,2828,3243,3301,43030.0,Side mirror:exchange,Side mirror:exchange
3473,2828,3243,3301,1100269.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3474,2828,3243,3301,618259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3475,2828,3243,3301,406077.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3493,2828,3243,3301,370529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3494,2828,3243,3301,370529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3496,2828,3243,3301,419899.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3509,2828,3243,3301,385759.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3512,2828,3243,3301,240849.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3513,2828,3243,3301,281109.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3514,2828,3243,3301,617799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3516,2828,3243,3301,613937.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3517,2828,3243,3301,468589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3519,2828,3243,3301,287309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3522,2828,3243,3301,635347.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3523,2828,3243,3301,318029.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3524,2828,3243,3301,287309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3525,2828,3243,3301,671622.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3526,2828,3243,3301,267979.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3527,2828,3243,3301,295219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3535,2828,3243,3301,339598.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
3536,2828,3243,3301,280240.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
3540,2828,3243,3301,283114.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
3556,2828,3243,3301,791399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3559,2828,3243,3301,267309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3560,2828,3243,3301,660477.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3565,2828,3243,3301,326957.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3566,2828,3243,3301,366137.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3568,2828,3243,3301,274014.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3569,2828,3243,3301,726499.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3591,2828,3243,3301,313779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3592,2828,3243,3301,408109.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3593,2828,3243,3301,436799.0,"Bumper:repair;Front bumper:exchange,coating","Bumper:repair;Front bumper:exchange,coating"
3595,2828,3243,3301,625189.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
3604,2828,3243,3301,584398.0,"Bumper:coating,exchange","Bumper:coating,exchange"
3605,2828,3243,3301,443809.0,Side mirror:exchange,Side mirror:exchange
3607,2828,3243,3301,213180.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
3621,2828,3609,3619,79800.0,Wheel:exchange,Wheel:exchange
3628,2828,3609,3619,79800.0,Wheel:exchange,Wheel:exchange
3634,2828,3631,3635,617100.0,Wheel:exchange,Wheel:exchange
3635,2828,3631,3635,617100.0,Wheel:exchange,Wheel:exchange
3637,2828,3637,3637,483177.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
3642,2828,3637,3637,592429.0,"Bumper:coating,exchange","Bumper:coating,exchange"
